timestamp,value
2014-02-15 12:47:00,52.746
2014-02-15 12:52:00,45.4
2014-02-15 12:57:00,44.038
2014-02-15 13:02:00,50.422
2014-02-15 13:07:00,47.746
2014-02-15 13:12:00,43.662
2014-02-15 13:17:00,48.544
2014-02-15 13:22:00,40.54
2014-02-15 13:27:00,51.808
2014-02-15 13:32:00,46.15
2014-02-15 13:37:00,42.042
2014-02-15 13:42:00,48.69
2014-02-15 13:47:00,45.95399999999999
2014-02-15 13:52:00,45.328
2014-02-15 13:57:00,48.544
2014-02-15 14:02:00,40.892
2014-02-15 14:07:00,55.154
2014-02-15 14:12:00,43.996
2014-02-15 14:17:00,43.052
2014-02-15 14:22:00,48.268
2014-02-15 14:27:00,44.83600000000001
2014-02-15 14:32:00,45.2
2014-02-15 14:37:00,47.3
2014-02-15 14:42:00,40.07
2014-02-15 14:47:00,51.844
2014-02-15 14:52:00,47.432
2014-02-15 14:57:00,43.92
2014-02-15 15:02:00,50.994
2014-02-15 15:07:00,48.136
2014-02-15 15:12:00,44.772
2014-02-15 15:17:00,49.014
2014-02-15 15:22:00,40.658
2014-02-15 15:27:00,51.578
2014-02-15 15:32:00,47.3
2014-02-15 15:37:00,41.79
2014-02-15 15:42:00,52.348
2014-02-15 15:47:00,44.83600000000001
2014-02-15 15:52:00,44.718
2014-02-15 15:57:00,49.76600000000001
2014-02-15 16:02:00,40.4
2014-02-15 16:07:00,53.404
2014-02-15 16:12:00,45.024
2014-02-15 16:17:00,42.254
2014-02-15 16:22:00,49.496
2014-02-15 16:27:00,46.198
2014-02-15 16:32:00,44.414
2014-02-15 16:37:00,45.58600000000001
2014-02-15 16:42:00,45.958
2014-02-15 16:47:00,44.554
2014-02-15 16:52:00,47.184
2014-02-15 16:57:00,43.092
2014-02-15 17:02:00,53.58600000000001
2014-02-15 17:07:00,47.288
2014-02-15 17:12:00,43.162
2014-02-15 17:17:00,49.108
2014-02-15 17:22:00,46.304
2014-02-15 17:27:00,43.356
2014-02-15 17:32:00,48.076
2014-02-15 17:37:00,39.554
2014-02-15 17:42:00,52.418
2014-02-15 17:47:00,46.26
2014-02-15 17:52:00,42.152
2014-02-15 17:57:00,52.37
2014-02-15 18:02:00,45.47
2014-02-15 18:07:00,46.12600000000001
2014-02-15 18:12:00,46.22
2014-02-15 18:17:00,40.234
2014-02-15 18:22:00,52.38399999999999
2014-02-15 18:27:00,45.36
2014-02-15 18:32:00,43.378
2014-02-15 18:37:00,48.802
2014-02-15 18:42:00,40.492
2014-02-15 18:47:00,53.17
2014-02-15 18:52:00,46.12600000000001
2014-02-15 18:57:00,43.51
2014-02-15 19:02:00,50.396
2014-02-15 19:07:00,48.216
2014-02-15 19:12:00,44.882
2014-02-15 19:17:00,47.404
2014-02-15 19:22:00,41.1
2014-02-15 19:27:00,52.98
2014-02-15 19:32:00,43.474
2014-02-15 19:37:00,41.106
2014-02-15 19:42:00,48.334
2014-02-15 19:47:00,46.478
2014-02-15 19:52:00,43.544
2014-02-15 19:57:00,50.494
2014-02-15 20:02:00,41.228
2014-02-15 20:07:00,54.264
2014-02-15 20:12:00,45.798
2014-02-15 20:17:00,42.324
2014-02-15 20:22:00,50.986
2014-02-15 20:27:00,46.604
2014-02-15 20:32:00,45.706
2014-02-15 20:37:00,48.286
2014-02-15 20:42:00,40.652
2014-02-15 20:47:00,53.522
2014-02-15 20:52:00,45.392
2014-02-15 20:57:00,45.102
2014-02-15 21:02:00,49.754
2014-02-15 21:07:00,48.944
2014-02-15 21:12:00,44.672
2014-02-15 21:17:00,47.066
2014-02-15 21:22:00,41.174
2014-02-15 21:27:00,52.09
2014-02-15 21:32:00,45.258
2014-02-15 21:37:00,42.764
2014-02-15 21:42:00,48.216
2014-02-15 21:47:00,46.726000000000006
2014-02-15 21:52:00,44.292
2014-02-15 21:57:00,49.484
2014-02-15 22:02:00,40.492
2014-02-15 22:07:00,54.722
2014-02-15 22:12:00,45.58600000000001
2014-02-15 22:17:00,41.82
2014-02-15 22:22:00,48.896
2014-02-15 22:27:00,46.344
2014-02-15 22:32:00,45.07
2014-02-15 22:37:00,45.972
2014-02-15 22:42:00,40.164
2014-02-15 22:47:00,51.572
2014-02-15 22:52:00,44.812
2014-02-15 22:57:00,46.198
2014-02-15 23:02:00,48.802
2014-02-15 23:07:00,48.724
2014-02-15 23:12:00,45.282
2014-02-15 23:17:00,46.94
2014-02-15 23:22:00,40.884
2014-02-15 23:27:00,53.298
2014-02-15 23:32:00,44.852
2014-02-15 23:37:00,43.778
2014-02-15 23:42:00,47.974
2014-02-15 23:47:00,46.79
2014-02-15 23:52:00,44.742
2014-02-15 23:57:00,49.146
2014-02-16 00:02:00,41.06399999999999
2014-02-16 00:07:00,52.73
2014-02-16 00:12:00,46.996
2014-02-16 00:17:00,42.99800000000001
2014-02-16 00:22:00,49.798
2014-02-16 00:27:00,40.658
2014-02-16 00:32:00,52.044
2014-02-16 00:37:00,46.714
2014-02-16 00:42:00,41.456
2014-02-16 00:47:00,52.418
2014-02-16 00:52:00,44.994
2014-02-16 00:57:00,45.728
2014-02-16 01:02:00,48.802
2014-02-16 01:07:00,51.408
2014-02-16 01:12:00,48.678
2014-02-16 01:17:00,47.394
2014-02-16 01:22:00,41.11
2014-02-16 01:27:00,53.23
2014-02-16 01:32:00,49.418
2014-02-16 01:37:00,43.518
2014-02-16 01:42:00,49.24800000000001
2014-02-16 01:47:00,45.846
2014-02-16 01:52:00,47.066
2014-02-16 01:57:00,47.752
2014-02-16 02:02:00,42.066
2014-02-16 02:07:00,51.708
2014-02-16 02:12:00,45.976000000000006
2014-02-16 02:17:00,43.474
2014-02-16 02:22:00,46.58
2014-02-16 02:27:00,38.522
2014-02-16 02:32:00,52.794
2014-02-16 02:37:00,44.43600000000001
2014-02-16 02:42:00,41.854
2014-02-16 02:47:00,51.056
2014-02-16 02:52:00,46.11
2014-02-16 02:57:00,46.15
2014-02-16 03:02:00,50.54
2014-02-16 03:07:00,48.122
2014-02-16 03:12:00,44.108
2014-02-16 03:17:00,47.492
2014-02-16 03:22:00,41.808
2014-02-16 03:27:00,56.22
2014-02-16 03:32:00,45.306
2014-02-16 03:37:00,43.404
2014-02-16 03:42:00,50.352
2014-02-16 03:47:00,47.48
2014-02-16 03:52:00,44.674
2014-02-16 03:57:00,49.672
2014-02-16 04:02:00,40.694
2014-02-16 04:07:00,54.212
2014-02-16 04:12:00,46.38399999999999
2014-02-16 04:17:00,41.292
2014-02-16 04:22:00,52.806
2014-02-16 04:27:00,46.154
2014-02-16 04:32:00,42.456
2014-02-16 04:37:00,49.46
2014-02-16 04:42:00,46.12600000000001
2014-02-16 04:47:00,45.61
2014-02-16 04:52:00,46.878
2014-02-16 04:57:00,42.746
2014-02-16 05:02:00,53.028
2014-02-16 05:07:00,47.63
2014-02-16 05:12:00,41.11600000000001
2014-02-16 05:17:00,49.32
2014-02-16 05:22:00,46.478
2014-02-16 05:27:00,45.56399999999999
2014-02-16 05:32:00,47.256
2014-02-16 05:37:00,40.488
2014-02-16 05:42:00,52.652
2014-02-16 05:47:00,44.718
2014-02-16 05:52:00,42.97
2014-02-16 05:57:00,51.854
2014-02-16 06:02:00,46.076
2014-02-16 06:07:00,45.904
2014-02-16 06:12:00,47.276
2014-02-16 06:17:00,41.714
2014-02-16 06:22:00,52.972
2014-02-16 06:27:00,44.984
2014-02-16 06:32:00,43.29
2014-02-16 06:37:00,49.694
2014-02-16 06:42:00,45.234
2014-02-16 06:47:00,45.56399999999999
2014-02-16 06:52:00,46.3
2014-02-16 06:57:00,43.56800000000001
2014-02-16 07:02:00,52.724
2014-02-16 07:07:00,46.784
2014-02-16 07:12:00,42.23
2014-02-16 07:17:00,50.448
2014-02-16 07:22:00,46.432
2014-02-16 07:27:00,43.826
2014-02-16 07:32:00,49.508
2014-02-16 07:37:00,45.488
2014-02-16 07:42:00,45.908
2014-02-16 07:47:00,45.68
2014-02-16 07:52:00,40.094
2014-02-16 07:57:00,54.828
2014-02-16 08:02:00,45.212
2014-02-16 08:07:00,44.444
2014-02-16 08:12:00,47.676
2014-02-16 08:17:00,39.742
2014-02-16 08:22:00,50.678
2014-02-16 08:27:00,46.292
2014-02-16 08:32:00,42.044
2014-02-16 08:37:00,52.066
2014-02-16 08:42:00,45.258
2014-02-16 08:47:00,43.45399999999999
2014-02-16 08:52:00,48.166
2014-02-16 08:57:00,41.854
2014-02-16 09:02:00,49.504
2014-02-16 09:07:00,47.596
2014-02-16 09:12:00,40.592
2014-02-16 09:17:00,50.274
2014-02-16 09:22:00,45.83
2014-02-16 09:27:00,42.788
2014-02-16 09:32:00,47.86600000000001
2014-02-16 09:37:00,41.714
2014-02-16 09:42:00,52.324
2014-02-16 09:47:00,46.666
2014-02-16 09:52:00,42.512
2014-02-16 09:57:00,51.69
2014-02-16 10:02:00,46.846
2014-02-16 10:07:00,45.026
2014-02-16 10:12:00,48.166
2014-02-16 10:17:00,40.234
2014-02-16 10:22:00,52.066
2014-02-16 10:27:00,46.01
2014-02-16 10:32:00,41.62
2014-02-16 10:37:00,49.932
2014-02-16 10:42:00,45.492
2014-02-16 10:47:00,43.31
2014-02-16 10:52:00,48.874
2014-02-16 10:57:00,48.56800000000001
2014-02-16 11:02:00,44.918
2014-02-16 11:07:00,48.676
2014-02-16 11:12:00,39.678
2014-02-16 11:17:00,52.206
2014-02-16 11:22:00,44.47
2014-02-16 11:27:00,42.512
2014-02-16 11:32:00,48.508
2014-02-16 11:37:00,45.37600000000001
2014-02-16 11:42:00,46.032
2014-02-16 11:47:00,47.394
2014-02-16 11:52:00,39.738
2014-02-16 11:57:00,53.544
2014-02-16 12:02:00,45.752
2014-02-16 12:07:00,44.672
2014-02-16 12:12:00,48.802
2014-02-16 12:17:00,39.812
2014-02-16 12:22:00,50.13
2014-02-16 12:27:00,46.838
2014-02-16 12:32:00,40.908
2014-02-16 12:37:00,51.808
2014-02-16 12:42:00,42.12
2014-02-16 12:47:00,42.136
2014-02-16 12:52:00,48.45
2014-02-16 12:57:00,48.06
2014-02-16 13:02:00,43.756
2014-02-16 13:07:00,49.542
2014-02-16 13:12:00,39.976
2014-02-16 13:17:00,52.512
2014-02-16 13:22:00,44.504
2014-02-16 13:27:00,42.606
2014-02-16 13:32:00,48.65600000000001
2014-02-16 13:37:00,46.05
2014-02-16 13:42:00,45.022
2014-02-16 13:47:00,48.754
2014-02-16 13:52:00,39.772
2014-02-16 13:57:00,54.918
2014-02-16 14:02:00,45.962
2014-02-16 14:07:00,44.61600000000001
2014-02-16 14:12:00,48.756
2014-02-16 14:17:00,46.666
2014-02-16 14:22:00,43.652
2014-02-16 14:27:00,46.9
2014-02-16 14:32:00,39.718
2014-02-16 14:37:00,52.182
2014-02-16 14:42:00,45.47
2014-02-16 14:47:00,41.972
2014-02-16 14:52:00,46.972
2014-02-16 14:57:00,46.292
2014-02-16 15:02:00,42.71
2014-02-16 15:07:00,50.394
2014-02-16 15:12:00,40.47
2014-02-16 15:17:00,51.13399999999999
2014-02-16 15:22:00,44.812
2014-02-16 15:27:00,41.58
2014-02-16 15:32:00,50.094
2014-02-16 15:37:00,46.056
2014-02-16 15:42:00,43.452
2014-02-16 15:47:00,48.474
2014-02-16 15:52:00,40.634
2014-02-16 15:57:00,53.334
2014-02-16 16:02:00,46.032
2014-02-16 16:07:00,43.334
2014-02-16 16:12:00,49.448
2014-02-16 16:17:00,46.69
2014-02-16 16:22:00,44.39
2014-02-16 16:27:00,45.292
2014-02-16 16:32:00,40.282
2014-02-16 16:37:00,50.75
2014-02-16 16:42:00,48.122
2014-02-16 16:47:00,41.362
2014-02-16 16:52:00,50.988
2014-02-16 16:57:00,46.31399999999999
2014-02-16 17:02:00,43.192
2014-02-16 17:07:00,50.798
2014-02-16 17:12:00,45.858
2014-02-16 17:17:00,44.95399999999999
2014-02-16 17:22:00,46.408
2014-02-16 17:27:00,40.234
2014-02-16 17:32:00,52.51600000000001
2014-02-16 17:37:00,44.342
2014-02-16 17:42:00,42.958
2014-02-16 17:47:00,47.934
2014-02-16 17:52:00,45.986
2014-02-16 17:57:00,47.354
2014-02-16 18:02:00,48.216
2014-02-16 18:07:00,42.74
2014-02-16 18:12:00,51.096
2014-02-16 18:17:00,45.63399999999999
2014-02-16 18:22:00,42.23
2014-02-16 18:27:00,50.47
2014-02-16 18:32:00,44.04
2014-02-16 18:37:00,44.02
2014-02-16 18:42:00,48.004
2014-02-16 18:47:00,40.774
2014-02-16 18:52:00,52.0
2014-02-16 18:57:00,48.356
2014-02-16 19:02:00,41.01
2014-02-16 19:07:00,53.38
2014-02-16 19:12:00,44.132
2014-02-16 19:17:00,42.972
2014-02-16 19:22:00,47.88800000000001
2014-02-16 19:27:00,39.918
2014-02-16 19:32:00,50.868
2014-02-16 19:37:00,46.574
2014-02-16 19:42:00,41.46
2014-02-16 19:47:00,51.808
2014-02-16 19:52:00,44.24800000000001
2014-02-16 19:57:00,45.282
2014-02-16 20:02:00,49.484
2014-02-16 20:07:00,48.826
2014-02-16 20:12:00,43.462
2014-02-16 20:17:00,48.38
2014-02-16 20:22:00,45.822
2014-02-16 20:27:00,46.22
2014-02-16 20:32:00,47.31
2014-02-16 20:37:00,40.37
2014-02-16 20:42:00,50.164
2014-02-16 20:47:00,45.54
2014-02-16 20:52:00,42.276
2014-02-16 20:57:00,51.38800000000001
2014-02-16 21:02:00,46.808
2014-02-16 21:07:00,44.566
2014-02-16 21:12:00,48.17
2014-02-16 21:17:00,39.954
2014-02-16 21:22:00,50.61
2014-02-16 21:27:00,45.15600000000001
2014-02-16 21:32:00,41.502
2014-02-16 21:37:00,48.754
2014-02-16 21:42:00,45.188
2014-02-16 21:47:00,43.92
2014-02-16 21:52:00,47.254
2014-02-16 21:57:00,42.652
2014-02-16 22:02:00,50.302
2014-02-16 22:07:00,48.872
2014-02-16 22:12:00,40.27
2014-02-16 22:17:00,51.76
2014-02-16 22:22:00,44.414
2014-02-16 22:27:00,44.092
2014-02-16 22:32:00,49.218
2014-02-16 22:37:00,39.694
2014-02-16 22:42:00,51.104
2014-02-16 22:47:00,45.98
2014-02-16 22:52:00,42.332
2014-02-16 22:57:00,52.91
2014-02-16 23:02:00,43.968
2014-02-16 23:07:00,45.14
2014-02-16 23:12:00,48.51600000000001
2014-02-16 23:17:00,45.826
2014-02-16 23:22:00,45.158
2014-02-16 23:27:00,48.012
2014-02-16 23:32:00,39.86
2014-02-16 23:37:00,51.67
2014-02-16 23:42:00,46.444
2014-02-16 23:47:00,43.678
2014-02-16 23:52:00,49.622
2014-02-16 23:57:00,47.652
2014-02-17 00:02:00,44.062
2014-02-17 00:07:00,50.54
2014-02-17 00:12:00,41.31
2014-02-17 00:17:00,51.448
2014-02-17 00:22:00,46.066
2014-02-17 00:27:00,41.56399999999999
2014-02-17 00:32:00,51.386
2014-02-17 00:37:00,44.668
2014-02-17 00:42:00,43.662
2014-02-17 00:47:00,49.272
2014-02-17 00:52:00,45.024
2014-02-17 00:57:00,45.822
2014-02-17 01:02:00,47.05
2014-02-17 01:07:00,41.708
2014-02-17 01:12:00,51.996
2014-02-17 01:17:00,45.962
2014-02-17 01:22:00,42.464
2014-02-17 01:27:00,48.352
2014-02-17 01:32:00,46.194
2014-02-17 01:37:00,45.282
2014-02-17 01:42:00,46.174
2014-02-17 01:47:00,39.95
2014-02-17 01:52:00,52.38399999999999
2014-02-17 01:57:00,46.778
2014-02-17 02:02:00,43.78
2014-02-17 02:07:00,49.812
2014-02-17 02:12:00,46.22
2014-02-17 02:17:00,46.432
2014-02-17 02:22:00,47.23
2014-02-17 02:27:00,40.54
2014-02-17 02:32:00,52.582
2014-02-17 02:37:00,45.258
2014-02-17 02:42:00,42.65
2014-02-17 02:47:00,49.93
2014-02-17 02:52:00,39.648
2014-02-17 02:57:00,53.804
2014-02-17 03:02:00,46.62
2014-02-17 03:07:00,43.486
2014-02-17 03:12:00,52.88800000000001
2014-02-17 03:17:00,43.85
2014-02-17 03:22:00,43.51
2014-02-17 03:27:00,48.372
2014-02-17 03:32:00,40.352
2014-02-17 03:37:00,51.13800000000001
2014-02-17 03:42:00,45.07
2014-02-17 03:47:00,42.668
2014-02-17 03:52:00,50.868
2014-02-17 03:57:00,48.58600000000001
2014-02-17 04:02:00,44.062
2014-02-17 04:07:00,49.372
2014-02-17 04:12:00,40.132
2014-02-17 04:17:00,52.982
2014-02-17 04:22:00,47.006
2014-02-17 04:27:00,43.544
2014-02-17 04:32:00,49.39
2014-02-17 04:37:00,48.708
2014-02-17 04:42:00,43.756
2014-02-17 04:47:00,47.84
2014-02-17 04:52:00,40.846
2014-02-17 04:57:00,53.17
2014-02-17 05:02:00,46.894
2014-02-17 05:07:00,43.82
2014-02-17 05:12:00,49.872
2014-02-17 05:17:00,45.07
2014-02-17 05:22:00,44.468
2014-02-17 05:27:00,47.136
2014-02-17 05:32:00,40.962
2014-02-17 05:37:00,52.99
2014-02-17 05:42:00,44.788
2014-02-17 05:47:00,42.442
2014-02-17 05:52:00,50.07
2014-02-17 05:57:00,47.664
2014-02-17 06:02:00,44.414
2014-02-17 06:07:00,49.214
2014-02-17 06:12:00,39.958
2014-02-17 06:17:00,51.482
2014-02-17 06:22:00,46.432
2014-02-17 06:27:00,43.662
2014-02-17 06:32:00,47.768
2014-02-17 06:37:00,46.174
2014-02-17 06:42:00,45.188
2014-02-17 06:47:00,47.414
2014-02-17 06:52:00,40.842
2014-02-17 06:57:00,54.0
2014-02-17 07:02:00,44.83600000000001
2014-02-17 07:07:00,44.038
2014-02-17 07:12:00,48.356
2014-02-17 07:17:00,39.882
2014-02-17 07:22:00,50.492
2014-02-17 07:27:00,45.258
2014-02-17 07:32:00,42.23
2014-02-17 07:37:00,50.896
2014-02-17 07:42:00,44.712
2014-02-17 07:47:00,43.24
2014-02-17 07:52:00,48.452
2014-02-17 07:57:00,44.09
2014-02-17 08:02:00,50.56399999999999
2014-02-17 08:07:00,48.428
2014-02-17 08:12:00,40.094
2014-02-17 08:17:00,52.59
2014-02-17 08:22:00,44.53
2014-02-17 08:27:00,43.592
2014-02-17 08:32:00,48.856
2014-02-17 08:37:00,41.002
2014-02-17 08:42:00,50.938
2014-02-17 08:47:00,46.69
2014-02-17 08:52:00,41.198
2014-02-17 08:57:00,52.91
2014-02-17 09:02:00,46.784
2014-02-17 09:07:00,45.164
2014-02-17 09:12:00,48.428
2014-02-17 09:17:00,46.38399999999999
2014-02-17 09:22:00,44.154
2014-02-17 09:27:00,46.478
2014-02-17 09:32:00,40.3
2014-02-17 09:37:00,51.69
2014-02-17 09:42:00,44.918
2014-02-17 09:47:00,42.782
2014-02-17 09:52:00,48.756
2014-02-17 09:57:00,48.252
2014-02-17 10:02:00,43.584
2014-02-17 10:07:00,49.812
2014-02-17 10:12:00,40.208
2014-02-17 10:17:00,51.688
2014-02-17 10:22:00,44.87600000000001
2014-02-17 10:27:00,42.7
2014-02-17 10:32:00,49.174
2014-02-17 10:37:00,46.924
2014-02-17 10:42:00,45.37600000000001
2014-02-17 10:47:00,46.854
2014-02-17 10:52:00,40.752
2014-02-17 10:57:00,54.6
2014-02-17 11:02:00,43.874
2014-02-17 11:07:00,44.93
2014-02-17 11:12:00,48.708
2014-02-17 11:17:00,45.268
2014-02-17 11:22:00,42.948
2014-02-17 11:27:00,47.736
2014-02-17 11:32:00,46.55
2014-02-17 11:37:00,45.492
2014-02-17 11:42:00,47.84
2014-02-17 11:47:00,39.882
2014-02-17 11:52:00,51.104
2014-02-17 11:57:00,45.64
2014-02-17 12:02:00,42.834
2014-02-17 12:07:00,50.764
2014-02-17 12:12:00,46.518
2014-02-17 12:17:00,44.644
2014-02-17 12:22:00,48.326
2014-02-17 12:27:00,40.316
2014-02-17 12:32:00,51.466
2014-02-17 12:37:00,45.558
2014-02-17 12:42:00,42.76
2014-02-17 12:47:00,49.648
2014-02-17 12:52:00,45.916
2014-02-17 12:57:00,46.854
2014-02-17 13:02:00,46.572
2014-02-17 13:07:00,42.652
2014-02-17 13:12:00,52.536
2014-02-17 13:17:00,44.252
2014-02-17 13:22:00,42.184
2014-02-17 13:27:00,48.098
2014-02-17 13:32:00,45.38
2014-02-17 13:37:00,44.578
2014-02-17 13:42:00,46.826
2014-02-17 13:47:00,39.672
2014-02-17 13:52:00,51.69
2014-02-17 13:57:00,46.83
2014-02-17 14:02:00,43.098
2014-02-17 14:07:00,49.882
2014-02-17 14:12:00,39.836
2014-02-17 14:17:00,51.198
2014-02-17 14:22:00,46.08
2014-02-17 14:27:00,41.808
2014-02-17 14:32:00,49.43600000000001
2014-02-17 14:37:00,46.644
2014-02-17 14:42:00,42.7
2014-02-17 14:47:00,49.16
2014-02-17 14:52:00,39.766
2014-02-17 14:57:00,53.49800000000001
2014-02-17 15:02:00,45.778
2014-02-17 15:07:00,43.816
2014-02-17 15:12:00,52.282
2014-02-17 15:17:00,44.056
2014-02-17 15:22:00,43.08600000000001
2014-02-17 15:27:00,47.674
2014-02-17 15:32:00,40.408
2014-02-17 15:37:00,51.69
2014-02-17 15:42:00,44.976000000000006
2014-02-17 15:47:00,42.306
2014-02-17 15:52:00,51.944
2014-02-17 15:57:00,46.978
2014-02-17 16:02:00,43.544
2014-02-17 16:07:00,51.854
2014-02-17 16:12:00,47.21
2014-02-17 16:17:00,45.61
2014-02-17 16:22:00,46.502
2014-02-17 16:27:00,41.362
2014-02-17 16:32:00,50.88
2014-02-17 16:37:00,45.63800000000001
2014-02-17 16:42:00,43.732
2014-02-17 16:47:00,47.774
2014-02-17 16:52:00,40.376
2014-02-17 16:57:00,54.084
2014-02-17 17:02:00,46.108
2014-02-17 17:07:00,43.028
2014-02-17 17:12:00,52.934
2014-02-17 17:17:00,43.882
2014-02-17 17:22:00,44.162
2014-02-17 17:27:00,50.492
2014-02-17 17:32:00,39.86
2014-02-17 17:37:00,54.536
2014-02-17 17:42:00,46.056
2014-02-17 17:47:00,43.122
2014-02-17 17:52:00,49.108
2014-02-17 17:57:00,48.56800000000001
2014-02-17 18:02:00,43.35
2014-02-17 18:07:00,51.864
2014-02-17 18:12:00,40.122
2014-02-17 18:17:00,51.69
2014-02-17 18:22:00,46.174
2014-02-17 18:27:00,42.84
2014-02-17 18:32:00,50.426
2014-02-17 18:37:00,45.70399999999999
2014-02-17 18:42:00,44.108
2014-02-17 18:47:00,47.676
2014-02-17 18:52:00,40.178
2014-02-17 18:57:00,56.408
2014-02-17 19:02:00,45.118
2014-02-17 19:07:00,45.174
2014-02-17 19:12:00,49.272
2014-02-17 19:17:00,45.58600000000001
2014-02-17 19:22:00,45.692
2014-02-17 19:27:00,47.35
2014-02-17 19:32:00,40.188
2014-02-17 19:37:00,53.63399999999999
2014-02-17 19:42:00,45.212
2014-02-17 19:47:00,43.31
2014-02-17 19:52:00,49.084
2014-02-17 19:57:00,47.382
2014-02-17 20:02:00,44.108
2014-02-17 20:07:00,49.202
2014-02-17 20:12:00,39.812
2014-02-17 20:17:00,51.44600000000001
2014-02-17 20:22:00,45.68
2014-02-17 20:27:00,44.13
2014-02-17 20:32:00,48.664
2014-02-17 20:37:00,40.34
2014-02-17 20:42:00,51.31399999999999
2014-02-17 20:47:00,46.01
2014-02-17 20:52:00,42.276
2014-02-17 20:57:00,51.83
2014-02-17 21:02:00,46.902
2014-02-17 21:07:00,46.432
2014-02-17 21:12:00,47.54
2014-02-17 21:17:00,40.582
2014-02-17 21:22:00,52.676
2014-02-17 21:27:00,45.494
2014-02-17 21:32:00,43.61600000000001
2014-02-17 21:37:00,50.328
2014-02-17 21:42:00,46.502
2014-02-17 21:47:00,43.732
2014-02-17 21:52:00,48.63800000000001
2014-02-17 21:57:00,48.31
2014-02-17 22:02:00,45.422
2014-02-17 22:07:00,49.36600000000001
2014-02-17 22:12:00,40.37
2014-02-17 22:17:00,52.474
2014-02-17 22:22:00,44.668
2014-02-17 22:27:00,43.098
2014-02-17 22:32:00,48.896
2014-02-17 22:37:00,40.492
2014-02-17 22:42:00,51.408
2014-02-17 22:47:00,45.37600000000001
2014-02-17 22:52:00,45.082
2014-02-17 22:57:00,50.69
2014-02-17 23:02:00,46.666
2014-02-17 23:07:00,48.216
2014-02-17 23:12:00,45.986
2014-02-17 23:17:00,41.29600000000001
2014-02-17 23:22:00,53.78
2014-02-17 23:27:00,45.798
2014-02-17 23:32:00,42.536
2014-02-17 23:37:00,49.038
2014-02-17 23:42:00,45.868
2014-02-17 23:47:00,43.92
2014-02-17 23:52:00,46.578
2014-02-17 23:57:00,42.14
2014-02-18 00:02:00,54.084
2014-02-18 00:07:00,46.596
2014-02-18 00:12:00,43.226000000000006
2014-02-18 00:17:00,48.798
2014-02-18 00:22:00,46.588
2014-02-18 00:27:00,44.22
2014-02-18 00:32:00,47.762
2014-02-18 00:37:00,40.446
2014-02-18 00:42:00,52.348
2014-02-18 00:47:00,46.38399999999999
2014-02-18 00:52:00,43.896
2014-02-18 00:57:00,50.952
2014-02-18 01:02:00,45.492
2014-02-18 01:07:00,46.902
2014-02-18 01:12:00,49.23
2014-02-18 01:17:00,40.61
2014-02-18 01:22:00,52.582
2014-02-18 01:27:00,45.328
2014-02-18 01:32:00,42.38800000000001
2014-02-18 01:37:00,48.938
2014-02-18 01:42:00,39.554
2014-02-18 01:47:00,51.83
2014-02-18 01:52:00,45.51600000000001
2014-02-18 01:57:00,44.90600000000001
2014-02-18 02:02:00,49.672
2014-02-18 02:07:00,47.676
2014-02-18 02:12:00,45.68600000000001
2014-02-18 02:17:00,46.62
2014-02-18 02:22:00,41.056
2014-02-18 02:27:00,54.53
2014-02-18 02:32:00,49.976000000000006
2014-02-18 02:37:00,43.85
2014-02-18 02:42:00,49.008
2014-02-18 02:47:00,45.792
2014-02-18 02:52:00,44.83
2014-02-18 02:57:00,49.88399999999999
2014-02-18 03:02:00,40.274
2014-02-18 03:07:00,54.986
2014-02-18 03:12:00,45.2
2014-02-18 03:17:00,42.19600000000001
2014-02-18 03:22:00,50.37
2014-02-18 03:27:00,46.738
2014-02-18 03:32:00,45.988
2014-02-18 03:37:00,47.332
2014-02-18 03:42:00,40.216
2014-02-18 03:47:00,51.38399999999999
2014-02-18 03:52:00,44.32
2014-02-18 03:57:00,44.234
2014-02-18 04:02:00,49.484
2014-02-18 04:07:00,47.09
2014-02-18 04:12:00,44.46
2014-02-18 04:17:00,46.854
2014-02-18 04:22:00,41.43
2014-02-18 04:27:00,51.902
2014-02-18 04:32:00,46.55
2014-02-18 04:37:00,41.43600000000001
2014-02-18 04:42:00,50.47
2014-02-18 04:47:00,45.69600000000001
2014-02-18 04:52:00,44.89
2014-02-18 04:57:00,48.89
2014-02-18 05:02:00,40.548
2014-02-18 05:07:00,53.452
2014-02-18 05:12:00,46.432
2014-02-18 05:17:00,41.878
2014-02-18 05:22:00,50.56
2014-02-18 05:27:00,46.774
2014-02-18 05:32:00,45.058
2014-02-18 05:37:00,47.394
2014-02-18 05:42:00,41.992
2014-02-18 05:47:00,51.724
2014-02-18 05:52:00,44.624
2014-02-18 05:57:00,44.93
2014-02-18 06:02:00,49.53
2014-02-18 06:07:00,48.192
2014-02-18 06:12:00,45.47
2014-02-18 06:17:00,47.88800000000001
2014-02-18 06:22:00,40.708
2014-02-18 06:27:00,52.44
2014-02-18 06:32:00,45.558
2014-02-18 06:37:00,41.902
2014-02-18 06:42:00,49.014
2014-02-18 06:47:00,46.966
2014-02-18 06:52:00,44.426
2014-02-18 06:57:00,49.414
2014-02-18 07:02:00,40.132
2014-02-18 07:07:00,53.38
2014-02-18 07:12:00,45.306
2014-02-18 07:17:00,41.902
2014-02-18 07:22:00,48.428
2014-02-18 07:27:00,45.892
2014-02-18 07:32:00,45.70399999999999
2014-02-18 07:37:00,46.522
2014-02-18 07:42:00,41.302
