timestamp,value,hour,day,month
2014-02-22 09:40:00,0.066,9,22,2
2014-02-22 09:45:00,0.136,9,22,2
2014-02-22 09:50:00,0.132,9,22,2
2014-02-22 09:55:00,0.134,9,22,2
2014-02-22 10:00:00,0.134,10,22,2
2014-02-22 10:05:00,0.066,10,22,2
2014-02-22 10:10:00,0.134,10,22,2
2014-02-22 10:15:00,0.134,10,22,2
2014-02-22 10:20:00,0.066,10,22,2
2014-02-22 10:25:00,0.132,10,22,2
2014-02-22 10:30:00,0.068,10,22,2
2014-02-22 10:35:00,0.134,10,22,2
2014-02-22 10:40:00,0.132,10,22,2
2014-02-22 10:45:00,0.132,10,22,2
2014-02-22 10:50:00,0.066,10,22,2
2014-02-22 10:55:00,0.134,10,22,2
2014-02-22 11:00:00,0.136,11,22,2
2014-02-22 11:05:00,0.134,11,22,2
2014-02-22 11:10:00,0.066,11,22,2
2014-02-22 11:15:00,0.134,11,22,2
2014-02-22 11:20:00,0.132,11,22,2
2014-02-22 11:25:00,0.132,11,22,2
2014-02-22 11:30:00,0.066,11,22,2
2014-02-22 11:35:00,0.132,11,22,2
2014-02-22 11:40:00,0.134,11,22,2
2014-02-22 11:45:00,0.134,11,22,2
2014-02-22 11:50:00,0.066,11,22,2
2014-02-22 11:55:00,0.132,11,22,2
2014-02-22 12:00:00,0.132,12,22,2
2014-02-22 12:05:00,0.134,12,22,2
2014-02-22 12:10:00,0.066,12,22,2
2014-02-22 12:15:00,0.134,12,22,2
2014-02-22 12:20:00,0.134,12,22,2
2014-02-22 12:25:00,0.066,12,22,2
2014-02-22 12:30:00,0.134,12,22,2
2014-02-22 12:35:00,0.132,12,22,2
2014-02-22 12:40:00,0.068,12,22,2
2014-02-22 12:45:00,0.134,12,22,2
2014-02-22 12:50:00,0.134,12,22,2
2014-02-22 12:55:00,0.136,12,22,2
2014-02-22 13:00:00,0.066,13,22,2
2014-02-22 13:05:00,0.134,13,22,2
2014-02-22 13:10:00,0.132,13,22,2
2014-02-22 13:15:00,0.132,13,22,2
2014-02-22 13:20:00,0.066,13,22,2
2014-02-22 13:25:00,0.134,13,22,2
2014-02-22 13:30:00,0.134,13,22,2
2014-02-22 13:35:00,0.136,13,22,2
2014-02-22 13:40:00,0.066,13,22,2
2014-02-22 13:45:00,0.134,13,22,2
2014-02-22 13:50:00,0.136,13,22,2
2014-02-22 13:55:00,0.136,13,22,2
2014-02-22 14:00:00,0.066,14,22,2
2014-02-22 14:05:00,0.132,14,22,2
2014-02-22 14:10:00,0.132,14,22,2
2014-02-22 14:15:00,0.066,14,22,2
2014-02-22 14:20:00,0.132,14,22,2
2014-02-22 14:25:00,0.134,14,22,2
2014-02-22 14:30:00,0.068,14,22,2
2014-02-22 14:35:00,0.134,14,22,2
2014-02-22 14:40:00,0.066,14,22,2
2014-02-22 14:45:00,0.132,14,22,2
2014-02-22 14:50:00,0.132,14,22,2
2014-02-22 14:55:00,0.2019999999999999,14,22,2
2014-02-22 15:00:00,0.134,15,22,2
2014-02-22 15:05:00,0.134,15,22,2
2014-02-22 15:10:00,0.134,15,22,2
2014-02-22 15:15:00,0.134,15,22,2
2014-02-22 15:20:00,0.066,15,22,2
2014-02-22 15:25:00,0.134,15,22,2
2014-02-22 15:30:00,0.134,15,22,2
2014-02-22 15:35:00,0.066,15,22,2
2014-02-22 15:40:00,0.132,15,22,2
2014-02-22 15:45:00,0.134,15,22,2
2014-02-22 15:50:00,0.068,15,22,2
2014-02-22 15:55:00,0.134,15,22,2
2014-02-22 16:00:00,0.134,16,22,2
2014-02-22 16:05:00,0.134,16,22,2
2014-02-22 16:10:00,0.068,16,22,2
2014-02-22 16:15:00,0.134,16,22,2
2014-02-22 16:20:00,0.132,16,22,2
2014-02-22 16:25:00,0.134,16,22,2
2014-02-22 16:30:00,0.066,16,22,2
2014-02-22 16:35:00,0.132,16,22,2
2014-02-22 16:40:00,0.066,16,22,2
2014-02-22 16:45:00,0.134,16,22,2
2014-02-22 16:50:00,0.132,16,22,2
2014-02-22 16:55:00,0.134,16,22,2
2014-02-22 17:00:00,0.134,17,22,2
2014-02-22 17:05:00,0.136,17,22,2
2014-02-22 17:10:00,0.066,17,22,2
2014-02-22 17:15:00,0.134,17,22,2
2014-02-22 17:20:00,0.136,17,22,2
2014-02-22 17:25:00,0.134,17,22,2
2014-02-22 17:30:00,0.134,17,22,2
2014-02-22 17:35:00,0.134,17,22,2
2014-02-22 17:40:00,0.134,17,22,2
2014-02-22 17:45:00,0.066,17,22,2
2014-02-22 17:50:00,0.134,17,22,2
2014-02-22 17:55:00,0.134,17,22,2
2014-02-22 18:00:00,0.134,18,22,2
2014-02-22 18:05:00,0.066,18,22,2
2014-02-22 18:10:00,0.134,18,22,2
2014-02-22 18:15:00,0.132,18,22,2
2014-02-22 18:20:00,0.066,18,22,2
2014-02-22 18:25:00,0.134,18,22,2
2014-02-22 18:30:00,0.134,18,22,2
2014-02-22 18:35:00,0.066,18,22,2
2014-02-22 18:40:00,0.132,18,22,2
2014-02-22 18:45:00,0.068,18,22,2
2014-02-22 18:50:00,0.132,18,22,2
2014-02-22 18:55:00,0.134,18,22,2
2014-02-22 19:00:00,0.134,19,22,2
2014-02-22 19:05:00,0.066,19,22,2
2014-02-22 19:10:00,0.134,19,22,2
2014-02-22 19:15:00,0.134,19,22,2
2014-02-22 19:20:00,0.134,19,22,2
2014-02-22 19:25:00,0.066,19,22,2
2014-02-22 19:30:00,0.134,19,22,2
2014-02-22 19:35:00,0.134,19,22,2
2014-02-22 19:40:00,0.134,19,22,2
2014-02-22 19:45:00,0.066,19,22,2
2014-02-22 19:50:00,0.134,19,22,2
2014-02-22 19:55:00,0.134,19,22,2
2014-02-22 20:00:00,0.134,20,22,2
2014-02-22 20:05:00,0.066,20,22,2
2014-02-22 20:10:00,0.134,20,22,2
2014-02-22 20:15:00,0.134,20,22,2
2014-02-22 20:20:00,0.134,20,22,2
2014-02-22 20:25:00,0.068,20,22,2
2014-02-22 20:30:00,0.134,20,22,2
2014-02-22 20:35:00,0.132,20,22,2
2014-02-22 20:40:00,0.068,20,22,2
2014-02-22 20:45:00,0.134,20,22,2
2014-02-22 20:50:00,0.134,20,22,2
2014-02-22 20:55:00,0.132,20,22,2
2014-02-22 21:00:00,0.066,21,22,2
2014-02-22 21:05:00,0.134,21,22,2
2014-02-22 21:10:00,0.134,21,22,2
2014-02-22 21:15:00,0.068,21,22,2
2014-02-22 21:20:00,0.134,21,22,2
2014-02-22 21:25:00,0.134,21,22,2
2014-02-22 21:30:00,0.066,21,22,2
2014-02-22 21:35:00,0.132,21,22,2
2014-02-22 21:40:00,0.134,21,22,2
2014-02-22 21:45:00,0.066,21,22,2
2014-02-22 21:50:00,0.132,21,22,2
2014-02-22 21:55:00,0.132,21,22,2
2014-02-22 22:00:00,0.132,22,22,2
2014-02-22 22:05:00,0.134,22,22,2
2014-02-22 22:10:00,0.066,22,22,2
2014-02-22 22:15:00,0.134,22,22,2
2014-02-22 22:20:00,0.132,22,22,2
2014-02-22 22:25:00,0.134,22,22,2
2014-02-22 22:30:00,0.066,22,22,2
2014-02-22 22:35:00,0.134,22,22,2
2014-02-22 22:40:00,0.134,22,22,2
2014-02-22 22:45:00,0.132,22,22,2
2014-02-22 22:50:00,0.132,22,22,2
2014-02-22 22:55:00,0.134,22,22,2
2014-02-22 23:00:00,0.068,23,22,2
2014-02-22 23:05:00,0.134,23,22,2
2014-02-22 23:10:00,0.132,23,22,2
2014-02-22 23:15:00,0.066,23,22,2
2014-02-22 23:20:00,0.134,23,22,2
2014-02-22 23:25:00,0.132,23,22,2
2014-02-22 23:30:00,0.132,23,22,2
2014-02-22 23:35:00,0.066,23,22,2
2014-02-22 23:40:00,0.132,23,22,2
2014-02-22 23:45:00,0.134,23,22,2
2014-02-22 23:50:00,0.134,23,22,2
2014-02-22 23:55:00,0.132,23,22,2
2014-02-23 00:00:00,0.066,0,23,2
2014-02-23 00:05:00,0.132,0,23,2
2014-02-23 00:10:00,0.066,0,23,2
2014-02-23 00:15:00,0.2,0,23,2
2014-02-23 00:20:00,0.132,0,23,2
2014-02-23 00:25:00,0.134,0,23,2
2014-02-23 00:30:00,0.132,0,23,2
2014-02-23 00:35:00,0.066,0,23,2
2014-02-23 00:40:00,0.134,0,23,2
2014-02-23 00:45:00,0.066,0,23,2
2014-02-23 00:50:00,0.132,0,23,2
2014-02-23 00:55:00,0.134,0,23,2
2014-02-23 01:00:00,0.134,1,23,2
2014-02-23 01:05:00,0.134,1,23,2
2014-02-23 01:10:00,0.068,1,23,2
2014-02-23 01:15:00,0.2019999999999999,1,23,2
2014-02-23 01:20:00,0.066,1,23,2
2014-02-23 01:25:00,0.134,1,23,2
2014-02-23 01:30:00,0.134,1,23,2
2014-02-23 01:35:00,0.068,1,23,2
2014-02-23 01:40:00,0.136,1,23,2
2014-02-23 01:45:00,0.132,1,23,2
2014-02-23 01:50:00,0.066,1,23,2
2014-02-23 01:55:00,0.198,1,23,2
2014-02-23 02:00:00,0.066,2,23,2
2014-02-23 02:05:00,0.132,2,23,2
2014-02-23 02:10:00,0.132,2,23,2
2014-02-23 02:15:00,0.136,2,23,2
2014-02-23 02:20:00,0.134,2,23,2
2014-02-23 02:25:00,0.068,2,23,2
2014-02-23 02:30:00,0.134,2,23,2
2014-02-23 02:35:00,0.066,2,23,2
2014-02-23 02:40:00,0.134,2,23,2
2014-02-23 02:45:00,0.134,2,23,2
2014-02-23 02:50:00,0.066,2,23,2
2014-02-23 02:55:00,0.132,2,23,2
2014-02-23 03:00:00,0.134,3,23,2
2014-02-23 03:05:00,0.134,3,23,2
2014-02-23 03:10:00,0.066,3,23,2
2014-02-23 03:15:00,0.134,3,23,2
2014-02-23 03:20:00,0.136,3,23,2
2014-02-23 03:25:00,0.068,3,23,2
2014-02-23 03:30:00,0.134,3,23,2
2014-02-23 03:35:00,1.444,3,23,2
2014-02-23 03:40:00,0.066,3,23,2
2014-02-23 03:45:00,0.134,3,23,2
2014-02-23 03:50:00,0.136,3,23,2
2014-02-23 03:55:00,0.134,3,23,2
2014-02-23 04:00:00,0.068,4,23,2
2014-02-23 04:05:00,0.132,4,23,2
2014-02-23 04:10:00,0.066,4,23,2
2014-02-23 04:15:00,0.134,4,23,2
2014-02-23 04:20:00,0.134,4,23,2
2014-02-23 04:25:00,0.066,4,23,2
2014-02-23 04:30:00,0.134,4,23,2
2014-02-23 04:35:00,0.068,4,23,2
2014-02-23 04:40:00,0.134,4,23,2
2014-02-23 04:45:00,0.132,4,23,2
2014-02-23 04:50:00,0.066,4,23,2
2014-02-23 04:55:00,0.134,4,23,2
2014-02-23 05:00:00,0.134,5,23,2
2014-02-23 05:05:00,0.134,5,23,2
2014-02-23 05:10:00,0.066,5,23,2
2014-02-23 05:15:00,0.134,5,23,2
2014-02-23 05:20:00,0.066,5,23,2
2014-02-23 05:25:00,0.134,5,23,2
2014-02-23 05:30:00,0.066,5,23,2
2014-02-23 05:35:00,0.134,5,23,2
2014-02-23 05:40:00,0.134,5,23,2
2014-02-23 05:45:00,0.066,5,23,2
2014-02-23 05:50:00,0.134,5,23,2
2014-02-23 05:55:00,0.132,5,23,2
2014-02-23 06:00:00,0.066,6,23,2
2014-02-23 06:05:00,0.134,6,23,2
2014-02-23 06:10:00,0.134,6,23,2
2014-02-23 06:15:00,0.066,6,23,2
2014-02-23 06:20:00,0.134,6,23,2
2014-02-23 06:25:00,0.134,6,23,2
2014-02-23 06:30:00,0.068,6,23,2
2014-02-23 06:35:00,0.134,6,23,2
2014-02-23 06:40:00,0.134,6,23,2
2014-02-23 06:45:00,0.068,6,23,2
2014-02-23 06:50:00,0.134,6,23,2
2014-02-23 06:55:00,0.198,6,23,2
2014-02-23 07:00:00,0.066,7,23,2
2014-02-23 07:05:00,0.134,7,23,2
2014-02-23 07:10:00,0.066,7,23,2
2014-02-23 07:15:00,0.134,7,23,2
2014-02-23 07:20:00,0.066,7,23,2
2014-02-23 07:25:00,0.134,7,23,2
2014-02-23 07:30:00,0.066,7,23,2
2014-02-23 07:35:00,0.134,7,23,2
2014-02-23 07:40:00,0.134,7,23,2
2014-02-23 07:45:00,0.066,7,23,2
2014-02-23 07:50:00,0.132,7,23,2
2014-02-23 07:55:00,0.134,7,23,2
2014-02-23 08:00:00,0.134,8,23,2
2014-02-23 08:05:00,0.134,8,23,2
2014-02-23 08:10:00,0.066,8,23,2
2014-02-23 08:15:00,0.134,8,23,2
2014-02-23 08:20:00,0.136,8,23,2
2014-02-23 08:25:00,0.066,8,23,2
2014-02-23 08:30:00,0.132,8,23,2
2014-02-23 08:35:00,0.066,8,23,2
2014-02-23 08:40:00,0.132,8,23,2
2014-02-23 08:45:00,0.134,8,23,2
2014-02-23 08:50:00,0.068,8,23,2
2014-02-23 08:55:00,0.132,8,23,2
2014-02-23 09:00:00,0.134,9,23,2
2014-02-23 09:05:00,0.066,9,23,2
2014-02-23 09:10:00,0.134,9,23,2
2014-02-23 09:15:00,0.134,9,23,2
2014-02-23 09:20:00,0.134,9,23,2
2014-02-23 09:25:00,0.066,9,23,2
2014-02-23 09:30:00,0.134,9,23,2
2014-02-23 09:35:00,0.068,9,23,2
2014-02-23 09:40:00,0.134,9,23,2
2014-02-23 09:45:00,0.134,9,23,2
2014-02-23 09:50:00,0.066,9,23,2
2014-02-23 09:55:00,0.132,9,23,2
2014-02-23 10:00:00,0.134,10,23,2
2014-02-23 10:05:00,0.066,10,23,2
2014-02-23 10:10:00,0.132,10,23,2
2014-02-23 10:15:00,0.134,10,23,2
2014-02-23 10:20:00,0.066,10,23,2
2014-02-23 10:25:00,0.132,10,23,2
2014-02-23 10:30:00,0.132,10,23,2
2014-02-23 10:35:00,0.136,10,23,2
2014-02-23 10:40:00,0.068,10,23,2
2014-02-23 10:45:00,0.134,10,23,2
2014-02-23 10:50:00,0.134,10,23,2
2014-02-23 10:55:00,0.132,10,23,2
2014-02-23 11:00:00,0.068,11,23,2
2014-02-23 11:05:00,0.132,11,23,2
2014-02-23 11:10:00,0.132,11,23,2
2014-02-23 11:15:00,0.134,11,23,2
2014-02-23 11:20:00,0.066,11,23,2
2014-02-23 11:25:00,0.134,11,23,2
2014-02-23 11:30:00,0.2019999999999999,11,23,2
2014-02-23 11:35:00,0.066,11,23,2
2014-02-23 11:40:00,0.134,11,23,2
2014-02-23 11:45:00,0.068,11,23,2
2014-02-23 11:50:00,0.134,11,23,2
2014-02-23 11:55:00,0.134,11,23,2
2014-02-23 12:00:00,0.134,12,23,2
2014-02-23 12:05:00,0.066,12,23,2
2014-02-23 12:10:00,0.134,12,23,2
2014-02-23 12:15:00,0.136,12,23,2
2014-02-23 12:20:00,0.068,12,23,2
2014-02-23 12:25:00,0.2019999999999999,12,23,2
2014-02-23 12:30:00,0.066,12,23,2
2014-02-23 12:35:00,0.134,12,23,2
2014-02-23 12:40:00,0.132,12,23,2
2014-02-23 12:45:00,0.068,12,23,2
2014-02-23 12:50:00,0.2,12,23,2
2014-02-23 12:55:00,0.066,12,23,2
2014-02-23 13:00:00,0.134,13,23,2
2014-02-23 13:05:00,0.134,13,23,2
2014-02-23 13:10:00,0.132,13,23,2
2014-02-23 13:15:00,0.066,13,23,2
2014-02-23 13:20:00,0.132,13,23,2
2014-02-23 13:25:00,0.136,13,23,2
2014-02-23 13:30:00,0.068,13,23,2
2014-02-23 13:35:00,0.132,13,23,2
2014-02-23 13:40:00,0.136,13,23,2
2014-02-23 13:45:00,0.066,13,23,2
2014-02-23 13:50:00,0.136,13,23,2
2014-02-23 13:55:00,0.134,13,23,2
2014-02-23 14:00:00,0.134,14,23,2
2014-02-23 14:05:00,0.134,14,23,2
2014-02-23 14:10:00,0.066,14,23,2
2014-02-23 14:15:00,0.134,14,23,2
2014-02-23 14:20:00,0.134,14,23,2
2014-02-23 14:25:00,0.134,14,23,2
2014-02-23 14:30:00,0.134,14,23,2
2014-02-23 14:35:00,0.066,14,23,2
2014-02-23 14:40:00,0.134,14,23,2
2014-02-23 14:45:00,0.134,14,23,2
2014-02-23 14:50:00,0.066,14,23,2
2014-02-23 14:55:00,0.134,14,23,2
2014-02-23 15:00:00,0.132,15,23,2
2014-02-23 15:05:00,0.134,15,23,2
2014-02-23 15:10:00,0.066,15,23,2
2014-02-23 15:15:00,0.134,15,23,2
2014-02-23 15:20:00,0.132,15,23,2
2014-02-23 15:25:00,0.134,15,23,2
2014-02-23 15:30:00,0.068,15,23,2
2014-02-23 15:35:00,0.134,15,23,2
2014-02-23 15:40:00,0.132,15,23,2
2014-02-23 15:45:00,0.068,15,23,2
2014-02-23 15:50:00,0.134,15,23,2
2014-02-23 15:55:00,0.134,15,23,2
2014-02-23 16:00:00,0.134,16,23,2
2014-02-23 16:05:00,0.134,16,23,2
2014-02-23 16:10:00,0.134,16,23,2
2014-02-23 16:15:00,0.066,16,23,2
2014-02-23 16:20:00,0.134,16,23,2
2014-02-23 16:25:00,0.134,16,23,2
2014-02-23 16:30:00,0.066,16,23,2
2014-02-23 16:35:00,0.134,16,23,2
2014-02-23 16:40:00,0.134,16,23,2
2014-02-23 16:45:00,0.134,16,23,2
2014-02-23 16:50:00,0.068,16,23,2
2014-02-23 16:55:00,0.132,16,23,2
2014-02-23 17:00:00,0.134,17,23,2
2014-02-23 17:05:00,0.134,17,23,2
2014-02-23 17:10:00,0.068,17,23,2
2014-02-23 17:15:00,0.134,17,23,2
2014-02-23 17:20:00,0.132,17,23,2
2014-02-23 17:25:00,0.066,17,23,2
2014-02-23 17:30:00,0.134,17,23,2
2014-02-23 17:35:00,0.134,17,23,2
2014-02-23 17:40:00,0.066,17,23,2
2014-02-23 17:45:00,0.134,17,23,2
2014-02-23 17:50:00,0.134,17,23,2
2014-02-23 17:55:00,0.134,17,23,2
2014-02-23 18:00:00,0.134,18,23,2
2014-02-23 18:05:00,0.134,18,23,2
2014-02-23 18:10:00,0.134,18,23,2
2014-02-23 18:15:00,0.066,18,23,2
2014-02-23 18:20:00,0.132,18,23,2
2014-02-23 18:25:00,0.134,18,23,2
2014-02-23 18:30:00,0.066,18,23,2
2014-02-23 18:35:00,0.132,18,23,2
2014-02-23 18:40:00,0.134,18,23,2
2014-02-23 18:45:00,0.134,18,23,2
2014-02-23 18:50:00,0.068,18,23,2
2014-02-23 18:55:00,0.134,18,23,2
2014-02-23 19:00:00,0.134,19,23,2
2014-02-23 19:05:00,0.132,19,23,2
2014-02-23 19:10:00,0.134,19,23,2
2014-02-23 19:15:00,0.134,19,23,2
2014-02-23 19:20:00,0.134,19,23,2
2014-02-23 19:25:00,0.134,19,23,2
2014-02-23 19:30:00,0.134,19,23,2
2014-02-23 19:35:00,0.066,19,23,2
2014-02-23 19:40:00,0.132,19,23,2
2014-02-23 19:45:00,0.132,19,23,2
2014-02-23 19:50:00,0.132,19,23,2
2014-02-23 19:55:00,0.134,19,23,2
2014-02-23 20:00:00,0.134,20,23,2
2014-02-23 20:05:00,0.132,20,23,2
2014-02-23 20:10:00,0.134,20,23,2
2014-02-23 20:15:00,0.134,20,23,2
2014-02-23 20:20:00,0.066,20,23,2
2014-02-23 20:25:00,0.134,20,23,2
2014-02-23 20:30:00,0.134,20,23,2
2014-02-23 20:35:00,0.066,20,23,2
2014-02-23 20:40:00,0.134,20,23,2
2014-02-23 20:45:00,0.134,20,23,2
2014-02-23 20:50:00,0.066,20,23,2
2014-02-23 20:55:00,0.2,20,23,2
2014-02-23 21:00:00,0.066,21,23,2
2014-02-23 21:05:00,0.134,21,23,2
2014-02-23 21:10:00,0.2,21,23,2
2014-02-23 21:15:00,0.066,21,23,2
2014-02-23 21:20:00,0.132,21,23,2
2014-02-23 21:25:00,0.132,21,23,2
2014-02-23 21:30:00,0.134,21,23,2
2014-02-23 21:35:00,0.066,21,23,2
2014-02-23 21:40:00,0.134,21,23,2
2014-02-23 21:45:00,0.132,21,23,2
2014-02-23 21:50:00,0.134,21,23,2
2014-02-23 21:55:00,0.132,21,23,2
2014-02-23 22:00:00,0.066,22,23,2
2014-02-23 22:05:00,0.136,22,23,2
2014-02-23 22:10:00,0.066,22,23,2
2014-02-23 22:15:00,0.134,22,23,2
2014-02-23 22:20:00,0.134,22,23,2
2014-02-23 22:25:00,0.066,22,23,2
2014-02-23 22:30:00,0.134,22,23,2
2014-02-23 22:35:00,0.132,22,23,2
2014-02-23 22:40:00,0.132,22,23,2
2014-02-23 22:45:00,0.132,22,23,2
2014-02-23 22:50:00,0.066,22,23,2
2014-02-23 22:55:00,0.134,22,23,2
2014-02-23 23:00:00,0.134,23,23,2
2014-02-23 23:05:00,0.134,23,23,2
2014-02-23 23:10:00,0.066,23,23,2
2014-02-23 23:15:00,0.132,23,23,2
2014-02-23 23:20:00,0.134,23,23,2
2014-02-23 23:25:00,0.134,23,23,2
2014-02-23 23:30:00,0.066,23,23,2
2014-02-23 23:35:00,0.132,23,23,2
2014-02-23 23:40:00,0.066,23,23,2
2014-02-23 23:45:00,0.134,23,23,2
2014-02-23 23:50:00,0.134,23,23,2
2014-02-23 23:55:00,0.132,23,23,2
2014-02-24 00:00:00,0.132,0,24,2
2014-02-24 00:05:00,0.134,0,24,2
2014-02-24 00:10:00,0.066,0,24,2
2014-02-24 00:15:00,0.134,0,24,2
2014-02-24 00:20:00,0.132,0,24,2
2014-02-24 00:25:00,0.068,0,24,2
2014-02-24 00:30:00,0.134,0,24,2
2014-02-24 00:35:00,0.132,0,24,2
2014-02-24 00:40:00,0.134,0,24,2
2014-02-24 00:45:00,0.066,0,24,2
2014-02-24 00:50:00,0.132,0,24,2
2014-02-24 00:55:00,0.134,0,24,2
2014-02-24 01:00:00,0.134,1,24,2
2014-02-24 01:05:00,0.132,1,24,2
2014-02-24 01:10:00,0.066,1,24,2
2014-02-24 01:15:00,0.132,1,24,2
2014-02-24 01:20:00,0.066,1,24,2
2014-02-24 01:25:00,0.134,1,24,2
2014-02-24 01:30:00,0.132,1,24,2
2014-02-24 01:35:00,0.068,1,24,2
2014-02-24 01:40:00,0.132,1,24,2
2014-02-24 01:45:00,0.132,1,24,2
2014-02-24 01:50:00,0.066,1,24,2
2014-02-24 01:55:00,0.134,1,24,2
2014-02-24 02:00:00,0.134,2,24,2
2014-02-24 02:05:00,0.132,2,24,2
2014-02-24 02:10:00,0.134,2,24,2
2014-02-24 02:15:00,0.134,2,24,2
2014-02-24 02:20:00,0.066,2,24,2
2014-02-24 02:25:00,0.134,2,24,2
2014-02-24 02:30:00,0.132,2,24,2
2014-02-24 02:35:00,0.132,2,24,2
2014-02-24 02:40:00,0.066,2,24,2
2014-02-24 02:45:00,0.134,2,24,2
2014-02-24 02:50:00,0.136,2,24,2
2014-02-24 02:55:00,0.134,2,24,2
2014-02-24 03:00:00,0.134,3,24,2
2014-02-24 03:05:00,0.066,3,24,2
2014-02-24 03:10:00,0.134,3,24,2
2014-02-24 03:15:00,0.132,3,24,2
2014-02-24 03:20:00,0.134,3,24,2
2014-02-24 03:25:00,0.066,3,24,2
2014-02-24 03:30:00,1.466,3,24,2
2014-02-24 03:35:00,0.136,3,24,2
2014-02-24 03:40:00,0.132,3,24,2
2014-02-24 03:45:00,0.134,3,24,2
2014-02-24 03:50:00,0.066,3,24,2
2014-02-24 03:55:00,0.132,3,24,2
2014-02-24 04:00:00,0.134,4,24,2
2014-02-24 04:05:00,0.2019999999999999,4,24,2
2014-02-24 04:10:00,0.13,4,24,2
2014-02-24 04:15:00,0.134,4,24,2
2014-02-24 04:20:00,0.068,4,24,2
2014-02-24 04:25:00,0.134,4,24,2
2014-02-24 04:30:00,0.134,4,24,2
2014-02-24 04:35:00,0.068,4,24,2
2014-02-24 04:40:00,0.134,4,24,2
2014-02-24 04:45:00,0.134,4,24,2
2014-02-24 04:50:00,0.134,4,24,2
2014-02-24 04:55:00,0.132,4,24,2
2014-02-24 05:00:00,0.132,5,24,2
2014-02-24 05:05:00,0.134,5,24,2
2014-02-24 05:10:00,0.132,5,24,2
2014-02-24 05:15:00,0.132,5,24,2
2014-02-24 05:20:00,0.066,5,24,2
2014-02-24 05:25:00,0.134,5,24,2
2014-02-24 05:30:00,0.066,5,24,2
2014-02-24 05:35:00,0.132,5,24,2
2014-02-24 05:40:00,0.2,5,24,2
2014-02-24 05:45:00,0.134,5,24,2
2014-02-24 05:50:00,0.134,5,24,2
2014-02-24 05:55:00,0.134,5,24,2
2014-02-24 06:00:00,0.066,6,24,2
2014-02-24 06:05:00,0.132,6,24,2
2014-02-24 06:10:00,0.134,6,24,2
2014-02-24 06:15:00,0.134,6,24,2
2014-02-24 06:20:00,0.134,6,24,2
2014-02-24 06:25:00,0.134,6,24,2
2014-02-24 06:30:00,0.068,6,24,2
2014-02-24 06:35:00,0.134,6,24,2
2014-02-24 06:40:00,0.134,6,24,2
2014-02-24 06:45:00,0.132,6,24,2
2014-02-24 06:50:00,0.132,6,24,2
2014-02-24 06:55:00,0.134,6,24,2
2014-02-24 07:00:00,0.134,7,24,2
2014-02-24 07:05:00,0.068,7,24,2
2014-02-24 07:10:00,0.132,7,24,2
2014-02-24 07:15:00,0.134,7,24,2
2014-02-24 07:20:00,0.132,7,24,2
2014-02-24 07:25:00,0.066,7,24,2
2014-02-24 07:30:00,0.134,7,24,2
2014-02-24 07:35:00,0.134,7,24,2
2014-02-24 07:40:00,0.066,7,24,2
2014-02-24 07:45:00,0.134,7,24,2
2014-02-24 07:50:00,0.134,7,24,2
2014-02-24 07:55:00,0.134,7,24,2
2014-02-24 08:00:00,0.066,8,24,2
2014-02-24 08:05:00,0.134,8,24,2
2014-02-24 08:10:00,0.132,8,24,2
2014-02-24 08:15:00,0.068,8,24,2
2014-02-24 08:20:00,0.132,8,24,2
2014-02-24 08:25:00,0.132,8,24,2
2014-02-24 08:30:00,0.134,8,24,2
2014-02-24 08:35:00,0.068,8,24,2
2014-02-24 08:40:00,0.134,8,24,2
2014-02-24 08:45:00,0.066,8,24,2
2014-02-24 08:50:00,0.134,8,24,2
2014-02-24 08:55:00,0.134,8,24,2
2014-02-24 09:00:00,0.136,9,24,2
2014-02-24 09:05:00,0.068,9,24,2
2014-02-24 09:10:00,0.132,9,24,2
2014-02-24 09:15:00,0.066,9,24,2
2014-02-24 09:20:00,0.134,9,24,2
2014-02-24 09:25:00,0.132,9,24,2
2014-02-24 09:30:00,0.066,9,24,2
2014-02-24 09:35:00,0.132,9,24,2
2014-02-24 09:40:00,0.066,9,24,2
2014-02-24 09:45:00,0.132,9,24,2
2014-02-24 09:50:00,0.134,9,24,2
2014-02-24 09:55:00,0.134,9,24,2
2014-02-24 10:00:00,0.134,10,24,2
2014-02-24 10:05:00,0.066,10,24,2
2014-02-24 10:10:00,0.136,10,24,2
2014-02-24 10:15:00,0.134,10,24,2
2014-02-24 10:20:00,0.068,10,24,2
2014-02-24 10:25:00,0.132,10,24,2
2014-02-24 10:30:00,0.132,10,24,2
2014-02-24 10:35:00,0.066,10,24,2
2014-02-24 10:40:00,0.134,10,24,2
2014-02-24 10:45:00,0.066,10,24,2
2014-02-24 10:50:00,0.134,10,24,2
2014-02-24 10:55:00,0.132,10,24,2
2014-02-24 11:00:00,0.132,11,24,2
2014-02-24 11:05:00,0.068,11,24,2
2014-02-24 11:10:00,0.132,11,24,2
2014-02-24 11:15:00,0.134,11,24,2
2014-02-24 11:20:00,0.068,11,24,2
2014-02-24 11:25:00,0.134,11,24,2
2014-02-24 11:30:00,0.134,11,24,2
2014-02-24 11:35:00,0.066,11,24,2
2014-02-24 11:40:00,0.132,11,24,2
2014-02-24 11:45:00,0.134,11,24,2
2014-02-24 11:50:00,0.066,11,24,2
2014-02-24 11:55:00,0.134,11,24,2
2014-02-24 12:00:00,0.134,12,24,2
2014-02-24 12:05:00,0.132,12,24,2
2014-02-24 12:10:00,0.132,12,24,2
